	code	name	changepercent	trade	open	high	low	settlement	volume	turnoverratio	amount	per	pb	mktcap	nmc
202	688019	安集科技	-4.3629999999999995	332.34	319.0	339.9	313.01	347.5	1796616	6.01193	590593695	229.2	17.728	1765003.90092	993171.403098
203	688018	乐鑫科技	1.288	135.22	133.39	137.5	129.0	133.5	950574	2.14236	126273066	58.295	6.656	1082172.421	599977.901
204	688017	绿的谐波	-4.873	158.5	167.23	169.04	155.94	166.62	843037	3.06081	136647536	244.788	11.514	1908604.695	436555.58315
205	688016	心脉医疗	3.527	337.24	326.8	338.88	325.5	325.75	666531	1.8065700000000002	222287526	145.991	20.542	2427391.029428	1244238.076864
206	688015	交控科技	-2.672	39.7	40.45	40.81	39.4	40.79	1223329	1.34921	48695977	42.688	5.381	635200.0	359958.78046
207	688013	天臣医疗	-0.34900000000000003	25.71	25.79	26.26	24.85	25.8	692548	4.25193	17771675	36.729	4.5	205680.0	41876.034069
208	688012	中微公司	0.131	168.72	166.0	172.41	162.49	168.5	5081971	2.07087	855241644	456.0	22.007	9024195.662664	4140431.57052
209	688011	新光光电	-0.924	52.52	53.04	54.17	51.53	53.01	1662932	4.07767	88160969	74.181	4.32	525200.0	214183.907548
210	688010	福光股份	-2.178	26.05	26.47	26.91	25.96	26.63	758273	0.79195	19982900	37.013	2.24	400080.961515	249423.803105
211	688009	中国通号	-0.339	5.88	5.89	5.93	5.85	5.9	19627534	0.99099	115406331	15.474	1.609	6226813.572	1164587.846688
212	688008	澜起科技	4.676	89.1	85.3	89.1	83.1	85.12	8909432	2.12027	773121274	101.25	12.673	10066641.75099	3743998.24293
213	688007	光峰科技	-4.611	18.62	19.52	19.57	18.5	19.52	1876279	0.66229	35419596	41.378	4.178	843033.349662	527504.85137
214	688006	杭可科技	-7.446	74.95	81.77	83.46	73.8	80.98	4730048	4.33004	366847045	97.338	12.138	3005495.0	818739.552005
215	688005	容百科技	0.08600000000000001	69.75	70.37	74.5	67.2	69.69	11254411	4.10729	795500707	332.143	7.05	3091917.7575	1911221.8425
216	688004	博汇科技	-3.452	40.83	42.01	42.87	40.57	42.29	292531	2.1685	12034191	34.165	3.399	231914.4	55079.67
217	688003	天准科技	4.866	29.31	27.8	29.7	27.7	27.95	2330740	3.2659000000000002	67831717	58.27	3.928	567441.6	209173.746
218	688002	睿创微纳	4.747	112.1	107.96	115.55	106.51	107.02	5988599	2.6058	669311899	227.476	17.904	4988450.0	2576258.3227
219	688001	华兴源创	-0.214	37.25	37.66	37.66	36.51	37.33	627465	1.63185	23279520	79.255	5.735	1633549.479425	143230.7051
220	605500	森林包装	3.297	18.8	18.14	18.87	17.87	18.2	4675817	9.35163	85976985	16.637	0.0	376000.0	94000.0
221	605399	晨光新材	1.609	16.42	16.25	16.64	15.63	16.16	2431164	5.28514	39130785	19.093	2.79	302128.0	75532.0
222	605398	新炬网络	10.003	65.54	65.54	65.54	65.54	59.58	56200	0.37783000000000005	3683348	27.654	8.038	389951.255232	97487.813808
223	605388	均瑶健康	-1.447	19.07	19.21	19.78	18.71	19.35	4522552	6.46079	86924078	22.702	4.283	820010.0	133490.0
224	605377	华旺科技	4.267	19.55	18.58	19.55	18.5	18.75	5002141	9.81453	95452173	17.455	2.393	398559.3985	99639.8985
225	605376	博迁新材	-0.6890000000000001	43.26	43.5	44.0	40.8	43.56	7897074	12.07504	339547764	63.618	12.471	1131681.6	282920.4
226	605369	拱东医疗	-1.948	60.4	61.98	62.98	59.71	61.6	1328600	6.643	80980342	31.958	4.232	483200.0	120800.0
227	605366	宏柏新材	0.628	11.21	11.14	11.48	10.8	11.14	2966062	3.57357	32813302	17.794	2.245	372172.0	93043.0
228	605358	立昂微	-0.881	100.12	98.0	103.85	96.18	101.01	5113646	12.60139	511654835	278.111	22.442	4010606.96	406286.96
229	605338	巴比食品	-2.306	41.52	41.99	43.68	41.0	42.5	4677275	7.54399	196498633	50.024	6.594	1029696.0	257424.0
230	605336	帅丰电器	3.81	26.7	25.4	26.78	25.18	25.72	1992365	5.6601300000000005	52030886	16.182	2.308	375936.0	93984.0
231	605333	沪光股份	-1.335	15.52	15.15	15.61	14.86	15.73	5005147	12.48166	76210307	55.429	8.286	622352.0	62235.2
232	605318	法狮龙	0.336	14.92	14.97	15.03	14.25	14.87	2651920	8.21211	38834662	17.149	2.365	192723.358784	48180.839696
233	605299	舒华体育	-4.789	11.53	11.9	11.99	10.9	12.11	10929757	21.85951	124298147	28.122	4.553	474458.347	57650.0
234	605288	凯迪股份	-2.251	119.0	122.09	122.88	118.4	121.74	434580	3.47664	51888772	20.66	3.13	600954.76	148750.0
235	605277	新亚电子	0.6000000000000001	23.49	23.3	23.55	22.5	23.35	5018816	15.04441	114892409	21.75	5.183	313450.56	78362.64
236	605266	健之佳	5.284	115.76	109.0	115.76	108.1	109.95	1457033	10.99648	163576964	27.366	6.035	613528.0	153382.0
237	605258	协和电子	9.991	35.56	32.59	35.56	32.01	32.33	2877647	13.08021	100646269	21.525	4.303	312928.0	78232.0
238	605255	天普股份	10.005	21.77	19.6	21.77	19.3	19.79	13066248	38.98045	267906149	27.91	3.206	291892.16	72973.04
239	605228	神通科技	10.039	11.29	11.29	11.29	11.29	10.26	365442	0.45680000000000004	4125840	33.206	4.059	474180.0	90320.0
240	605222	起帆电缆	-1.419	19.45	19.88	19.92	19.34	19.73	1349800	2.6996	26350103	20.474	2.867	779128.1	97250.0
241	605218	伟时电子	-1.996	14.24	14.43	14.48	13.88	14.53	2586555	4.86118	36562185	21.837	2.784	303074.84704	75768.71176
242	605199	葫芦娃	-2.188	21.01	21.32	21.48	20.85	21.48	1408526	3.51253	29651316	63.667	9.662	840628.487952	84250.1
243	605198	德利股份	-1.289	22.21	22.05	22.65	21.7	22.5	1739801	8.69901	38310393	46.956	3.9	815773.3	44420.0
244	605188	国光连锁	-2.119	9.7	10.1	10.63	9.36	9.91	12944160	26.10762	129416213	37.308	4.419	480712.6	48092.6
245	605186	健麾信息	-1.388	24.16	25.01	25.09	23.2	24.5	4420760	13.00224	106784879	26.844	7.222	328576.0	82144.0
246	605183	确成股份	10.006	17.26	15.73	17.26	15.71	15.69	5376749	11.03594	91769106	23.324	3.656	714595.068	84091.36725
247	605179	一鸣食品	3.501	20.4	19.47	20.69	18.85	19.71	14340192	23.50851	280978995	40.0	9.127	818040.0	124440.0
248	605178	时空科技	0.591	47.68	47.05	47.68	46.02	47.4	397688	2.2434	18601248	12.289	1.671	338022.592	84522.336
249	605177	东亚药业	10.012	36.26	32.96	36.26	32.18	32.96	3618409	12.74088	126382745	18.313	3.285	411913.6	102978.4
250	605169	洪通燃气	-0.101	19.85	19.81	20.0	19.33	19.87	1878844	4.69711	36807348	14.893	3.455	317600.0	79400.0
251	605168	三人行	-0.447	178.0	177.65	182.8	176.28	178.8	464900	2.69247	83421727	47.594	8.515	1240264.84	307347.26
252	605166	聚合顺	0.446	9.0	8.91	9.0	8.72	8.96	1463912	1.8557100000000002	12978808	21.429	2.55	283992.3	70998.3
253	605158	华达新材	3.966	11.01	10.67	11.03	10.42	10.59	2997479	3.04622	32181168	16.938	2.289	433133.4	108338.4
254	605155	西大门	10.004	31.12	29.0	31.12	26.58	28.29	15055764	62.73235	451586650	25.301	4.19	298752.0	74688.0
255	605151	西上海	4.971	21.54	20.41	22.15	20.02	20.52	8455407	25.36115	177192288	22.674	3.374	287214.36	71814.36
256	605136	丽人丽妆	1.839	29.91	28.74	30.88	28.6	29.37	11206764	28.00991	332713524	37.651	5.453	1196429.91	119669.91
257	605128	上海沿浦	-0.533	28.0	28.15	28.45	26.66	28.15	377600	1.888	10533074	19.048	2.291	224000.0	56000.0
258	605123	派克新材	-3.136	69.8	71.56	73.0	69.0	72.06	1236800	4.5807400000000005	87166577	34.921	4.925	753840.0	188460.0
259	605118	力鼎光电	-2.564	15.58	15.8	15.8	15.36	15.99	1670039	4.07327	25942437	31.335	5.811	631769.0	63878.0
260	605116	奥锐特	-1.8439999999999999	16.5	16.83	16.83	16.45	16.81	1493936	3.64375	24736112	31.731	4.836	661650.0	67650.0
261	605111	新洁能	-2.7119999999999997	191.18	190.0	194.86	185.05	196.51	2485545	9.82429	472474190	148.202	17.25	1934741.6	483685.4
262	605108	同庆楼	-3.223	20.42	21.0	21.13	20.0	21.1	1903900	3.8078000000000003	39050876	15.47	2.235	408400.0	102100.0
263	605100	华丰股份	-2.404	41.01	41.78	41.99	40.87	42.02	290450	1.3384800000000001	12004221	17.088	2.105	355556.7	88991.7
264	605099	共创草坪	4.281	31.91	30.27	32.48	29.91	30.6	4730716	11.80024	149962547	40.392	7.353	1276687.19	127927.19
265	605088	冠盛股份	2.411	18.69	18.25	18.8	17.94	18.25	2714366	6.78592	50028792	18.69	2.11	299040.0	74760.0
266	605068	明新旭腾	7.408	39.0	36.63	39.1	35.95	36.31	4538294	10.93565	170332947	27.083	6.283	647400.0	161850.0
267	605066	天正电气	-1.929	12.2	12.38	12.41	12.07	12.44	1272725	1.79257	15552091	18.769	2.934	489220.0	86620.0
268	605058	澳弘电子	3.278	22.37	21.66	23.8	21.16	21.66	2570173	7.19312	57636831	19.284	3.568	319720.87615	79930.247
269	605050	福然德	1.911	11.2	10.88	11.26	10.88	10.99	4807880	6.41051	53598833	14.359	1.745	487200.0	84000.0
270	605018	长华股份	10.012	18.46	18.01	18.46	17.39	16.78	6768440	16.23906	122680646	33.564	4.153	769191.28	76941.28
271	605009	豪悦护理	-7.632	175.6	182.0	182.9	171.39	190.11	4036607	15.13538	714307398	44.569	6.986	1873125.2	468325.2
272	605008	长鸿高科	-3.175	30.5	31.5	31.65	30.18	31.5	5694648	12.37967	175548565	58.654	8.701	1399471.61665	140300.0
273	605007	五洲特纸	-3.492	20.45	21.19	21.19	20.28	21.19	3249856	8.12261	66822098	37.182	5.876	818020.45	81820.45
274	605006	山东玻纤	-3.971	7.98	8.3	8.3	7.97	8.31	6364500	6.3645	51248188	21.568	2.345	399000.0	79800.0
275	605005	合兴股份	9.975	13.45	13.45	13.45	13.45	12.23	257017	0.6409400000000001	3456879	37.361	4.772	539345.0	53934.5
276	605003	众望布艺	0.75	26.88	26.67	26.98	26.1	26.68	865200	3.9327300000000003	23033209	14.298	2.519	236544.0	59136.0
277	605001	威奥股份	-2.798	13.55	13.99	13.99	13.5	13.94	1168101	1.54593	15931988	13.029	1.499	409508.1	102383.8
278	603999	读者传媒	-3.333	4.93	5.09	5.09	4.91	5.1	2382320	0.4136	11882940	44.818	1.6400000000000001	283968.0	283968.0
279	603998	方盛制药	-4.42	5.19	5.39	5.42	5.16	5.43	2372700	0.55252	12477558	27.316	1.939	222874.02468	222874.02468
280	603997	继峰股份	0.0	7.65	7.64	7.8	7.6	7.65	10756112	1.37797	82870754	26.379	1.957	781255.960065	597139.60113
281	603996	*ST中新	5.063	1.66	1.64	1.66	1.6	1.58	3132595	1.04368	5158621	-0.255	-0.531	49824.9	49824.9
282	603995	甬金股份	-1.634	30.1	30.65	30.99	29.61	30.6	1744358	1.68824	52744277	15.677	2.319	701382.374	311005.87511
283	603993	洛阳钼业	2.919	6.7	6.56	6.96	6.41	6.51	597989262	3.38502	4003936796	74.444	3.585	14471491.19061	11836067.63061
284	603992	松霖科技	-1.6320000000000001	16.27	16.54	16.57	16.11	16.54	764300	1.7060300000000002	12456553	25.825	3.384	652443.038966	72889.6
285	603991	至正股份	-0.647	42.99	43.2	43.91	42.08	43.27	464746	0.62353	19972604	-55.831	8.359	320425.956402	320425.956402
286	603990	麦迪科技	-4.063	30.7	32.3	32.43	30.7	32.0	2035331	1.39789	63619648	73.095	9.195	507972.90816	446992.0
287	603989	艾华集团	-0.8270000000000001	25.18	25.36	25.46	24.75	25.39	2664561	0.6724300000000001	66933106	28.943	4.135	997782.846188	997782.846188
288	603988	中电电机	-4.332	10.6	11.03	11.08	10.52	11.08	2408700	1.02411	25724485	22.083	3.29	249312.0	249312.0
289	603987	康德莱	3.886	17.91	17.55	18.68	17.31	17.24	16486163	3.7776	297823434	45.923	4.646	790921.719	781626.429
290	603986	兆易创新	-3.629	202.07	198.97	206.57	193.33	209.68	21974099	5.00361	4405140268	100.035	9.095	9529509.030943	8874212.065301
291	603985	恒润股份	0.0	33.3	0.0	0.0	0.0	33.3	0	0.0	0	58.472	4.963	678787.2	678787.2
292	603983	丸美股份	-3.899	51.52	52.84	53.0	51.0	53.61	1775658	2.30605	92101193	37.606	7.245	2065952.0	396704.0
293	603982	泉峰汽车	-3.012	15.78	16.23	16.39	15.73	16.27	2966300	3.64231	47371903	33.298	2.122	318018.1272	128512.32
294	603980	吉华集团	-1.917	6.14	6.23	6.23	6.1	6.26	1438100	0.20544	8822544	9.903	0.981	429800.0	429800.0
295	603979	金诚信	1.759	12.15	11.8	12.18	11.59	11.94	9357457	1.60393	111449258	22.925	1.5859999999999999	708841.24488	708841.24488
296	603978	深圳新星	-2.892	15.78	16.25	16.37	15.76	16.25	1214100	0.7588100000000001	19421690	26.746	1.655	252480.0	252480.0
297	603977	国泰集团	-3.281	6.78	6.96	7.0	6.74	7.01	3044072	0.7025	20831796	18.324	1.752	373972.309206	293788.7904
298	603976	正川股份	-3.767	62.33	64.75	64.75	62.0	64.77	4004063	2.64819	250024348	155.825	9.162	942429.6	942429.6
299	603970	中农立华	-10.02	17.69	19.55	19.55	17.69	19.66	5709900	5.97769	102638265	28.574	3.344	339648.169824	168975.049824
300	603969	银龙股份	0.0	4.36	4.26	4.45	4.25	4.36	20842082	2.47825	90413493	21.8	1.9729999999999999	366676.0	366676.0
301	603968	醋化股份	-2.326	15.12	15.48	15.54	15.0	15.48	1017911	0.4978	15420268	14.0	1.865	309173.76	309173.76
302	603967	中创物流	-1.502	12.46	12.57	12.69	12.42	12.65	779700	1.16955	9764026	15.383	1.7149999999999999	332266.7082	83066.7082
303	603966	法兰泰克	-0.633	15.7	15.8	16.07	15.43	15.8	3426458	1.6333000000000002	53736106	32.041	2.972	331237.972	329366.7832
304	603963	大理药业	-2.463	7.92	8.09	8.09	7.92	8.12	792135	0.36055000000000004	6334481	99.0	3.683	174002.4	174002.4
305	603960	克来机电	2.771	38.94	37.85	39.0	37.48	37.89	3947800	1.53455	150836797	68.316	11.049	1016117.883	1001772.671262
306	603959	百利科技	6.569	10.87	10.23	11.16	10.22	10.2	8991044	1.83379	96896337	-7.655	7.564	532955.004304	532955.004304
307	603958	哈森股份	-1.544	5.1	5.14	5.17	5.04	5.18	1326200	0.61014	6764334	115.909	1.1280000000000001	110853.6	110853.6
308	603956	威派格	-0.741	14.73	14.87	15.05	14.5	14.84	1784800	2.03141	26394682	50.793	5.5	627439.2273	129417.9273
309	603955	大千生态	-2.366	12.79	13.17	13.17	12.77	13.1	549290	0.40472	7078959	15.365	1.143	173585.88	173585.88
310	603950	长源东谷	-2.985	20.15	20.7	20.7	19.99	20.77	1383443	2.39017	27931669	13.0	2.438	466516.83	116629.2075
311	603949	雪龙集团	-2.333	15.07	14.9	15.69	14.9	15.43	4533920	8.64295	69234944	16.933	3.464	316177.7927	79054.206
312	603948	建业股份	-2.349	18.29	18.81	18.82	18.0	18.73	1625515	4.06379	29791004	15.37	2.126	292640.0	73160.0
313	603939	益丰药房	0.964	102.64	100.99	104.0	99.0	101.66	4597845	0.8926700000000001	471113154	71.13	10.831	5455499.643488	5286649.627896
314	603938	三孚股份	4.055	22.07	21.69	23.11	21.1	21.21	1999871	1.3317700000000001	44630624	30.653	2.769	331417.6862	331417.6862
315	603937	丽岛新材	-2.832	8.92	9.19	9.19	8.72	9.18	1050800	0.5030600000000001	9411516	16.218	1.271	186320.96	186320.96
316	603936	博敏电子	-3.246	11.03	11.4	11.45	11.0	11.4	5866104	1.4788700000000001	65699104	17.234	1.875	563646.342991	437515.953528
317	603933	睿能科技	-1.8090000000000002	9.77	9.96	10.08	9.75	9.95	1026268	0.50999	10169070	65.264	1.907	196604.8364	196604.8364
318	603931	格林达	-0.9580000000000001	37.22	37.25	37.96	36.6	37.58	727414	2.85777	27069284	27.776	3.493	378957.291	94739.4158
319	603929	亚翔集成	-1.279	10.81	10.96	11.1	10.58	10.95	1585500	0.74311	17033400	23.0	2.175	230642.16	230642.16
320	603928	兴业股份	-2.097	10.74	10.97	10.97	10.69	10.97	712400	0.35337	7667683	16.273	1.56	216518.4	216518.4
321	603927	中科软	-2.027	37.22	38.17	38.54	37.2	37.99	3283700	1.01165	123619497	37.98	7.889	1578128.0	1208117.13152
322	603926	铁流股份	-3.049	10.81	11.14	11.18	10.81	11.15	783395	0.49402	8527951	14.039	1.452	173189.172	171418.494
323	603922	金鸿顺	1.716	14.23	14.02	14.28	13.82	13.99	400869	0.31318	5653376	-20.329	1.782	182144.0	182144.0
324	603920	世运电路	-2.495	23.45	24.05	24.06	23.23	24.05	2917634	0.7167600000000001	68628636	28.951	3.69	960266.244	954558.514
325	603919	金徽酒	2.248	39.57	39.09	41.29	37.05	38.7	24173223	4.92019	956081536	55.732	7.703	2007227.808129	1944102.356937
326	603918	金桥信息	-1.062	9.32	9.4	9.48	9.2	9.42	1080923	0.46503000000000005	10066169	33.286	3.249	219061.27828	216634.6858
327	603917	合力科技	-3.008	9.03	9.31	9.32	9.01	9.31	917200	0.5849500000000001	8361921	18.653	1.399	141590.4	141590.4
328	603916	苏博特	-2.491	23.88	24.39	24.46	23.7	24.49	3240301	0.9389500000000001	77371729	20.947	2.716	836414.508816	824094.816816
329	603915	国茂股份	2.168	43.35	42.32	46.17	42.02	42.43	6813816	5.45422	300620748	64.701	8.536	2048492.979	541560.279
330	603912	佳力图	-3.044	12.74	13.14	13.14	12.71	13.14	1461000	0.68683	18778071	31.85	3.183	276344.97072	271001.0758
331	603909	合诚股份	-3.794	15.72	16.34	16.34	15.54	16.34	892991	0.62348	14103417	30.138	2.7359999999999998	225152.844	225152.844
332	603908	牧高笛	-1.732	20.99	21.36	21.37	20.92	21.36	358000	0.53681	7586721	34.41	3.156	139982.31	139982.31
333	603906	龙蟠科技	4.489	33.75	32.12	34.78	30.8	32.3	13350754	3.8931500000000003	433638813	80.357	6.971	1162242.83025	1157387.69025
334	603903	中持股份	-3.314	10.21	10.29	10.49	10.13	10.56	1372468	0.67842	14066932	13.26	2.114	206552.130792	206552.130792
335	603901	永创智能	-1.076	9.19	9.2	9.45	9.05	9.29	7626772	1.76943	70731166	39.957	2.918	403815.412547	396117.221571
336	603900	莱绅通灵	0.8200000000000001	6.15	6.09	6.19	5.96	6.1	3195280	0.9384800000000001	19466928	14.302	0.912	209391.4116	209391.4116
337	603899	晨光文具	1.502	98.0	96.61	98.04	94.58	96.55	5025283	0.54623	487120282	85.047	18.3	9088790.48	9016000.0
338	603898	好莱客	-0.062	16.16	16.2	16.58	15.83	16.17	1333759	0.42848	21618207	13.931000000000001	2.053	503022.88056	503022.88056
339	603897	长城科技	-2.577	15.88	16.28	16.35	15.8	16.3	862299	1.5525600000000002	13758409	18.253	1.546	283305.196288	88198.275888
340	603896	寿仙谷	1.331	38.07	37.5	38.12	37.41	37.57	1299164	0.8858300000000001	49246986	43.261	4.435	563476.243797	558339.53103
341	603895	天永智能	-5.422	15.35	16.01	16.2	15.26	16.23	866620	0.80183	13498786	-41.186	2.737	165902.8	165902.8
342	603893	瑞芯微	-1.726	62.06	61.03	63.85	60.66	63.15	1547542	3.68462	96011235	112.836	12.199	2580938.868	260652.0
343	603890	春秋电子	0.075	13.3	13.43	13.55	12.9	13.29	7779255	2.05223	103223080	22.931	3.038	512728.96633	504153.24603
344	603889	新澳股份	-1.8479999999999999	4.78	4.85	4.88	4.77	4.87	1071500	0.20938	5172283	17.071	0.995	244614.773464	244614.773464
345	603888	新华网	0.262	19.17	19.09	19.53	18.9	19.12	4290250	0.82659	82543783	34.559	3.488	994979.28312	994979.28312
346	603887	城地香江	1.588	15.99	15.74	16.1	15.31	15.74	3117647	1.08767	49156582	10.12	1.658	600552.853329	458328.587886
347	603886	元祖股份	-2.873	16.23	16.62	16.63	16.18	16.71	2756540	1.14856	44972558	15.757	2.6109999999999998	389520.0	389520.0
348	603885	吉祥航空	1.016	9.94	9.82	10.04	9.75	9.84	6533149	0.36356000000000005	64875121	18.407	1.771	1954347.292058	1786231.396138
349	603883	老百姓	3.507	79.69	77.49	82.4	76.5	76.99	6198350	1.52148	494044948	44.77	7.845	3257186.049117	3246478.303042
350	603882	金域医学	1.823	171.5	176.0	178.88	167.85	168.43	16406058	3.57051	2854883407	194.886	23.801	7880211.94555	7880211.94555
351	603881	数据港	-5.331	58.96	62.25	62.25	57.6	62.28	5320196	2.52637	316210796	113.385	4.834	1385253.396208	1241618.051168
352	603880	南卫股份	-3.467	12.25	12.68	12.9	12.2	12.69	4058991	1.84752	50697420	72.059	4.161	275845.5	269132.5
353	603879	永悦科技	-5.519	7.19	7.61	7.61	7.15	7.61	9445695	3.38084	69017980	59.917	3.8890000000000002	200880.5472	200880.5472
354	603878	武进不锈	-0.974	7.12	7.15	7.19	7.03	7.19	1639300	0.40905	11670106	6.473	1.201	285340.299776	285340.299776
355	603877	太平鸟	-2.516	31.0	31.7	31.7	30.5	31.8	1656713	0.34752000000000005	51401423	26.496	4.229	1477856.149	1477856.149
356	603876	鼎胜新材	-1.288	13.03	13.2	13.38	12.85	13.2	2551100	1.06627	33481131	18.097	1.573	565020.060693	311749.696293
357	603871	嘉友国际	-2.8810000000000002	19.89	20.4	20.66	19.8	20.48	1340599	2.44278	26860159	9.084	2.193	436625.28	109156.32
358	603869	新智认知	-2.294	10.65	11.1	11.16	10.31	10.9	6386341	1.26587	67644173	24.767	1.417	537293.04102	537293.04102
359	603868	飞科电器	0.778	47.95	47.26	48.5	46.51	47.58	650565	0.14935	31109837	30.541	7.837	2088702.0	2088702.0
360	603867	新化股份	-0.043000000000000003	23.35	23.35	23.76	22.76	23.36	2879678	3.39971	66880771	23.119	2.265	329001.5	197782.96204
361	603866	桃李面包	-0.633	56.5	56.0	57.55	55.15	56.86	4507703	0.6627500000000001	254427442	54.468	8.291	3842862.7663	3842862.7663
362	603863	松炀资源	-2.737	9.95	10.07	10.14	9.85	10.23	5656100	5.20609	56610127	20.306	1.7530000000000001	204864.53	108100.78
363	603861	白云电器	1.062	7.61	7.53	7.63	7.32	7.53	832772	0.20175	6219873	21.376	1.435	336224.937812	314127.298338
364	603860	中公高科	-0.15	20.0	20.21	20.21	19.28	20.03	580500	0.87058	11334326	24.096	2.123	133360.0	133360.0
